食物编码,食物名称,食部,水分,能量,蛋白质,脂肪,碳水化合物,不溶性膳食纤维 ,胆固醇,灰分,总维生素A,胡萝卜素,视黄醇,硫胺素,核黄素,烟酸  ,维生素 C,维生素 E,钙,磷,钾,钠,镁,铁,锌,硒,铜,锰,备注,
,,%,g,kcal,g,g,g,g,mg,  g,HgRAE,μg,μg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,μg,mg,mg,,
131144,婴儿配方奶粉(雅培金装喜康宝婴儿配方奶粉),100,－,503,10.6,26,58.2,3,－,－,469,51,0.48,1.26,3.6,75,6.9,9.5,410,230,596,138,34,6,3.7,13.8,0.39,0.06,新加坡,
131145,婴儿配方奶粉(雅士利α-金装婴儿配方奶粉),100,－,508,11.8,27.1,55.2,2,－,－,520,－,0.78,0.9,4.21,61.5,8.5,9.15,422,280,556,－,42,5.5,4.63,16.72,0.35,0.1,潮州,
131146,婴儿配方奶粉(伊利金领冠婴儿配方奶粉,100,3,507,11.1,27.5,54.3,0.8,－,3,556,－,0.55,0.6,4,56,8.5,7,365,238,374,130,30,4.8,3.77,14.5,0.35,0.03,呼和浩特,
131147,婴儿配方奶粉(伊利金装婴儿配方奶粉),100,3,517,10.9,27,60.5,5.8,－,3,552,－,0.55,0.65,4,55,－,6,374,249,380,130,40,4.7,3.7,14.5,0.35,0.03,大庆,
131148,婴儿配方奶粉(伊利婴儿配方奶粉),100,3,509,11,27,56,0.8,－,3,450,－,0.5,0.65,4,56,8.6,6.3,362,245,380,130,30,4.7,3.75,14.3,0.33,0.03,呼和浩特,
131149,婴儿配方羊奶粉(美可高特小婴配方羊奶粉),100,－,507,13.6,25.5,55.9,0.5,－,－,511,－,0.49,0.81,3.3,66.1,8.6,6.5,426,298,405,145,36,6.2,3.8,12.5,0.32,0.03,天津,
131901,婴儿配方豆粉(三元爱力优豆基婴儿配方粉),100,－,520,13.3,27.6,54.7,－,－,－,390,－,0.62,0.9,4.2,70,7.9,9.5,540,300,380,140,45,6.3,5.3,13,0.47,0.35,,
132101,较大婴儿配方奶粉(超级飞帆较大婴儿配方奶粉IN),100,－,482,15.2,21.5,57.6,1.4,－,－,631,－,0.65,0.8,5,66,8,4.5,510,330,560,180,41,8,4.5,－,0.4,－,齐齐哈尔,
132102,较大婴儿配方奶粉(多美滋多领加较大婴儿配方奶粉2阶段),100,－,477,16,21.3,56.1,1.5,－,－,511,－,0.38,0.92,3.6,80,8,8,590,380,710,170,55,6.4,4,14,0.35,0.05,上海,
132103,较大婴儿配方奶粉(多美滋优阶贝护延续较大婴儿配方奶粉),100,－,455,15.2,20.4,52.6,－,－,－,526,－,0.41,0.94,3.8,68,8,8,576,356,670,185,53,6.5,4.2,14,0.32,0.05,上海,
132104,较大婴儿配方奶粉(飞帆较大婴儿配方奶粉Ⅱ),100,－,482,15,21.5,57.8,1.4,－,－,631,－,0.6,0.76,4.5,66,8,4.5,490,326,530,174,37,8,4.5,－,0.4,－,齐齐哈尔,
132105,较大婴儿配方奶粉(合生元超级呵护较大婴儿配方奶粉2阶段),100,－,483,15,22.5,56.5,3,－,－,465,－,0.28,0.28,2.79,46.5,6.3,3.84,425,223,465,405,36,6.3,2.63,12.1,0.18,0.01,法国,
132106,较大婴儿配方奶粉(亨氏超金智儿高较大婴儿配方奶粉2段),100,－,477,15.5,21,57.8,2.8,－,－,450,－,0.58,1.45,4.8,75,7.8,6,540,340,700,135,45,8,4.4,13,0.29,0.05,英国,
132107,"较大婴儿配方奶粉(惠氏金装健儿乐较大婴儿和幼儿配方奶粉)
",100,－,482,15,22,57.2,2.2,－,－,512,108,0.37,1.01,2.88,65,8.1,5,647,396,647,180,61,806,4.3,19,0.21,0.21.,苏州,
132108,较大婴儿配方奶粉(美素佳儿GOLD金装较大婴儿配方奶粉),100,－,478,14.7,21,59,2.7,－,－,454,250,0.47,0.73,3,88,8.6,5.8,480,355,635,185,55,7.3,3.8,20,0.4,0.4,荷兰,
132109,较大婴儿配方奶粉(美赞臣安婴宝较大婴儿配方奶粉),100,－,473,15.2,18.9,61.8,2.8,－,－,410,－,0.35,0.92,3.2,92,6.4,5.3,520,320,780,210,46,6.4,3.7,11.5,0.28,0.28,广州,
132110,较大婴儿配方奶粉(明治珍爱宝较大婴儿和幼儿配方奶粉),100,2.5,468,14.5,18,62.9,2,－,－,500,－,0.7,0.8,8.6,60,7,5.5,700,390,790,220,50,8.5,4,12,0.44,0.44,澳大利亚,
132111,较大婴儿配方奶粉(能慧金装较大婴儿配方奶粉),100,－,475,17.1,21.5,54.3,1.9,－,－,545,－,0.63,1.08,3.61,65.1,7.8,9.78,595,398,868,398,45,7,4.4,12.1,0.31,0.31,潮州,
132112,较大婴儿配方奶粉(欧世蒙牛金装佳智较大婴儿配方奶粉2阶段),100,5,474,15.2,22.9,51.8,－,－,－,700,－,0.3,0.3,2.5,40,9,3.5,570,285,700,250,30,7.5,4,22.5,0.4,0.4,呼和浩特,
132113,较大婴儿配方奶粉(完达山2段配方奶粉较大婴儿配方奶粉),100,－,485,16,22.5,55.1,0.9,－,－,719,－,0.23,0.68,2.34,36.5,10,4.5,362,177,865,－,28,7.6,4,24.11,0.42,0.42,哈尔滨,
132114,较大婴儿配方奶粉(完达山金装元乳较大婴儿配方奶粉),100,－,489,15.8,22.5,56.3,1,－,－,570,－,0.46,0.7,3.55,60,8.8,6.8,480,350,700,152,29,7.2,4,25.75,0.36,0.36,哈尔滨,
132115,较大婴儿配方奶粉(完达山育儿慧金装较大婴儿配方奶粉2阶段),100,－,485,15.9,22.5,55.2,0.9,－,－,489,－,0.44,0.7,3.45,60,7.5,5.6,510,383,808,191,28,6.6,3.8,67.75,0.34,0.34,哈尔淀,
132116,较大婴儿配方奶粉(完达山元乳较大婴儿配方奶粉2阶段),100,－,489,15.8,22.5,56.2,0.9,－,－,570,－,0.46,0.7,3.55,45.8,8.8,5.7,480,350,700,152,29,7.2,4,24.3,0.36,0.36,哈尔淀,
132117,  较大婴儿配方奶粉(雅上利α-金装较大婴儿配方奶粉),100,－,475,17.5,21.3,54.2,2,－,－,540,－,0.64,1.1,3.62,65.1,7.8,9.92,600,398,866,－,45,7.1,4.5,12.1,0.32,0.06,潮州,
132118,  较大婴儿配方羊奶粉(美可高特大婴配方羊奶粉),100,－,494,21,25.1,46.6,0.7,－,－,539,－,0.54,0.69,3.51,79.4,8.8,6.9,606,401,815,251,46,6.8,4.17,13,0.21,0.04,天津,
132401,  较大婴儿和幼儿配方奶粉(爱+婴幼儿配方奶粉3阶段),100,－,483,15.8,21.5,56.9,0.9,－,－,480,－,0.5,0.8,2.8,58,7,5.4,500,350,550,280,40,6.4,3,13,0.24,－,杭州,
132402,较大婴儿和幼儿配方奶粉(爱+幼儿配方奶粉4阶段,100,－,481,16.5,21,56.9,0.9,－,－,480,－,0.5,0.8,2.8,56,7,5.4,560,405,600,300,42,6.4,3,13,0.24,－,杭州,
132403,较大婴儿和幼儿配方奶粉(贝因美较大婴儿配方奶粉,100,－,488,15.8,22.5,56,0.6,－,－,630,－,0.56,0.75,4.08,52,6.9,4.7,500,357,630,－,40,7,4,－,0.24,0.04,杭州,
132404,较大婴儿和幼儿配方奶粉(超级能恩较大婴儿及幼儿配方奶粉2段),100,－,494,14.8,22.7,57.6,,－,－,509,－,0.47,1.1,3.9,80,6.8,8,570,370,628,235,58,7.6,4.6,16,0.37,0.07,上海,
132405,  较大婴儿和幼儿配方奶粉(雀巢力多精较大幼儿及幼儿配方奶粉2,100,－,470,14.8,19.8,59.1,1.7,－,－,548,－,0.48,0.6,3.6,80,5.6,3.7,624,390,732,220,49,6.5,3.8,11.9,0.32,－,黑龙江,
132406,较大婴儿和幼儿配方奶粉(雀巢能恩全进口奶源较大婴儿及幼儿配方奶粉2),100,－,478,15,20.2,59.1,,－,－,480,－,0.48,0.8,3.6,80,5.5,6.5,560,350,635,215,40,6.3,4.5,13,0.32,0.02,黑龙江,
132407,  较大婴儿和幼儿配方奶粉(三元爱力优较大婴儿及幼儿配方奶粉,100,－,462,16.6,19.6,55.2,0.9,－,－,615,－,0.62,0.98,4.3,59,9.1,6.8,55,390,562,340,51,6.8,4.1,－,0.36,0.04,,
132408,  较大婴儿和幼儿配方奶粉(三元爱欣宝金装较大婴儿及幼儿配方奶粉),100,－,462,16.5,19.7,55.6,1.8,－,－,610,－,0.61,0.89,4.12,53,8.6,6.4,560,385,570,350,46,7.5,3.96,－,0.32,0.04,,
132409,  较大婴儿和幼儿配方奶粉(三元金装爱力优较大婴儿及幼儿配方奶粉),100,－,465,16.4,20,55.2,0.9,－,－,560,－,0.47,1.3,3,54,8.8,9.5,560,370,709,334,40,6.5,3.2,,0.32,0.04,,
132410,较大婴儿和幼儿配方奶粉(圣元优博爱系列2较大婴儿和幼儿配方奶粉),100,－,4812015,21.8,56.1,0,－,－,－,379,27,0.6,1.2,4,48,8,6,548,350,372,101,48,7,3.8,13.5,0.35,0.07,青岛,
132411,较大婴儿和幼儿配方奶粉(圣元优聪金装较大婴儿和幼儿配方奶粉),100,－,4822020,21.5,56.5,－,－,－,－,404,27,0.6,1.2,4,70,7.8,6,600,350,400,120,48,7,4,13.5,0.35,0.07,青岛,
132412,较大婴儿和幼儿配方奶粉(特选宝宝成长配方奶粉2阶段),100,－,4882048,22.5,56,0.6,－,－,－,630,－,0.56,0.75,4.08,52,6.9,4.7,500,357,630,－,40,7,4,,0.24,0.04,宜昌,
132413,较大婴儿和幼儿配方奶粉(雅培金装喜康宝较大婴幼儿配方奶粉),100,－,4872041,23.8,52.6,2.6,－,－,－,513,88,0.62,1.2,3.4,72,7.7,8.7,756,436,700,239,45,7,4.5,11.8,0.37,0.06,新西兰,
132414,较大婴儿和幼儿配方奶粉(雅培亲护金装较大婴儿和幼儿配方奶粉2阶段),100,－,4932065,23.8,54.7,1.1,－,－,－,515,55,0.66,0.66,8.42,71.7,7.6,0.6,697,414,724,184,55,7.8,3.68,15.8,0.43,0.2,西班牙,
132415,较大婴儿和幼儿配方奶粉(伊利较大婴幼儿配方奶粉),100,3.5,4631944,19,57.1,0.9,－,4,－,571,－,0.55,0.8,4,42,8,7,592,425,500,150,30,6.5,3.6,－,0.28,－,天津,
132416,较大婴儿和幼儿配方奶份(伊利金领冠较大婴儿及动儿配方奶粉),100,2.8,4701973,20.5,54.9,0.9,－,4,－,595,－,0.7,0.96,4.1,50,8.9,7,598,400,500,140,30,6.7,3.8,,0.28,－,天津,
132417,较大婴儿和幼儿配方奶粉(伊利金装较大婴幼儿配方奶粉),100,2.8,4671959,20,56,0.9,－,4,－,593,－,0.7,0.95,4,48,8.6,6,560,370,450,150,30,6.5,3,－,0.3,－,武汉,
132701,幼儿配方奶粉(贝因美幼儿成长配方奶粉),100,－,4842030,21.6,56.2,0.6,－,－,－,655,－,0.5,0.75,4,55,7,4.5,560,400,630,350,40,6.8,4.1,－,0.24,0.04,杭州,
132702,幼儿配方奶粉(超级飞帆幼儿配方奶粉V),100,－,4671961,19,56.4,1.4,－,－,－,673,－,0.59,0.8,5.1,60,8,5,554,420,570,190,40,7,4.5,－,0.4,－,齐齐哈尔,
132703,幼儿配方奶粉(超级能恩幼儿配方奶粉3段),100,－,4942071,22.7,57.6,－,－,－,－,509,－,0.47,1.1,3.9,80,6.8,8,570,370,628,235,58,7.4,4.6,16,0.37,0.07,上海,
132704,幼儿配方奶粉(多美滋多学1加幼儿配方奶粉3阶段),100,－,450,16,16,61.1,1.2,－,－,435,－,0.37,0.66,3.67,30,6.2,3.88,612,374,612,170,48,6.3,2.99,13.5,0.34,－,上海,
132705,幼儿配方奶粉(多美滋优阶幼儿配方奶粉),100,－,438,16,16,57.6,,－,－,435,－,0.37,0.66,3.67,68,6.2,3.88,612,374,612,170,48,7,2.99,13.5,0.34,－,上海,
132706,幼几配方奶粉(多美滋幼衡名营养幼儿配方奶粉),100,－,449,16,16,60.9,1.2,－,－,435,－,0.37,0.66,3.67,65,6.2,3.88,612,374,612,170,48,6.3,2.99,13.5,0.34,0.02,上海,
132707,幼儿配方奶粉(飞帆幼儿配方奶粉Ⅱ),100,－,467,18,19,56.7,1.4,－,－,661,－,0.6,0.8,4.8,60,8,4.5,540,400,540,210,40,7,4.5,－,0.4,－,齐齐哈尔,
132708,幼儿配方奶粉(合生元超级呵护幼儿配方奶粉3阶段),100,－,464,15,19,59.8,3,－,－,448,－,0.27,0.27,2.69,44.8,6,3.7,409,214,448,390,35,6,2.53,－,0.17,0.01,法国,
132709,幼儿配方奶粉(亨氏超金学儿高幼儿配方奶粉3段),100,－,476,16.5,21,56.4,2.4,－,－,450,－,0.5,1.2,5.6,75,7.5,6,660,420,850,140,45,8,5,13,0.29,0.05,英国,
132710,幼儿配方奶粉(惠氏金装膳儿加幼儿全营养配方奶粉),100,－,455,16,16,62.4,1.4,－,－,444,68,0.59,0.59,2.5,68,8.6,5,563,383,856,212,50,8.6,4.05,11,0.47,0.37,新加坡,
132711,幼儿配方奶粉(惠氏金装幼儿乐幼儿配方奶粉,100,－,443,15,16,60.7,1.7,－,－,546,85,0.35,0.57,2.84,68,8.9,3.4,568,347,852,241,45,8,4,11,0.26,0.23,苏州,
132712,幼儿配方奶粉(美素佳儿GOLD金装幼儿配方奶粉,100,－,449,17.1,16.2,59.9,2.4,－,－,350,300,0.51,0.66,2.4,105,7.5,6,560,450,760,200,50,7.1,3.8,13,0.19,0.22,荷兰,
132713,幼儿配方奶粉(美赞臣安儿宝幼儿配方奶粉),100,－,451,17.5,16.5,58,－,－,－,440,－,0.48,1.27,6,53,6.8,4.2,650,450,900,220,63,6.8,5,,0.2,0.04,广州,
